Date,Temperature,Fan,Fan(Units),Refrigerator,Fridge(Units),AirConditioner,AC(Units),Bulb,Bulb(Units),Television,TV(Units),Monitor,Monitor(Units),MotorPump,Motor(Units),Month,Units,Extra,TariffRate,ElectricityBill
2022-02-08,21.0,2.55,0.191,10.45,1.567,0.67,0.8,6.11,0.092,2.18,0.218,3.89,0.312,0.18,0.134,2,3.313,0.0,7.24,23.99
2022-02-09,25.1,2.15,0.161,8.11,1.216,1.24,1.487,3.27,0.049,2.59,0.259,4.3,0.344,0.27,0.206,2,3.722,0.0,7.24,26.95
2022-02-10,21.4,4.05,0.304,10.85,1.628,0.77,0.928,4.49,0.067,2.11,0.211,3.98,0.318,0.27,0.204,2,3.661,0.0,7.24,26.51
2022-02-11,22.3,4.59,0.344,9.98,1.496,1.12,1.344,6.18,0.093,2.48,0.248,5.12,0.409,0.29,0.22,2,4.155,0.0,7.24,30.08
2022-02-12,19.8,4.72,0.354,11.49,1.724,0.93,1.119,5.65,0.085,4.29,0.429,1.58,0.127,0.19,0.14,2,3.977,0.0,7.24,28.79
2022-02-13,18.6,5.57,0.418,8.12,1.218,1.25,1.498,7.04,0.106,4.86,0.486,1.05,0.084,0.31,0.23,2,4.04,0.0,7.24,29.25
2022-02-14,24.3,3.71,0.278,9.32,1.398,0.59,0.708,4.25,0.064,1.96,0.196,3.31,0.265,0.31,0.233,2,3.143,0.0,7.24,22.76
2022-02-15,23.1,4.95,0.371,11.07,1.66,1.41,1.686,5.64,0.085,2.91,0.291,5.6,0.448,0.24,0.179,2,4.72,0.0,7.24,34.17
2022-02-16,22.1,2.64,0.198,9.74,1.461,0.9,1.082,6.3,0.095,2.17,0.217,5.25,0.42,0.29,0.215,2,3.688,0.0,7.24,26.7
2022-02-17,21.8,2.42,0.181,11.43,1.715,0.81,0.972,7.89,0.118,1.24,0.124,5.87,0.47,0.19,0.143,2,3.723,0.0,7.24,26.95
2022-02-18,16.8,2.92,0.219,8.19,1.228,1.21,1.446,7.4,0.111,1.87,0.187,5.79,0.463,0.31,0.229,2,3.883,0.0,7.24,28.11
2022-02-19,22.1,4.52,0.339,11.38,1.707,0.8,0.956,5.42,0.081,4.72,0.472,1.9,0.152,0.39,0.296,2,4.003,0.0,7.24,28.98
2022-02-20,23.5,5.61,0.421,8.51,1.276,1.32,1.588,5.64,0.085,4.97,0.497,1.47,0.118,0.3,0.223,2,4.208,0.0,7.24,30.47
2022-02-21,24.2,4.12,0.309,9.29,1.393,0.58,0.69,5.58,0.084,2.61,0.261,3.42,0.273,0.35,0.261,2,3.271,0.0,7.24,23.68
2022-02-22,25.1,4.5,0.338,9.64,1.445,0.75,0.905,5.44,0.082,2.4,0.24,4.64,0.371,0.31,0.233,2,3.614,0.0,7.24,26.17
2022-02-23,20.0,2.36,0.177,9.9,1.484,0.69,0.832,4.83,0.073,2.32,0.232,5.73,0.459,0.26,0.197,2,3.455,0.0,7.24,25.01
2022-02-24,21.6,2.83,0.212,10.59,1.589,1.37,1.645,6.99,0.105,2.74,0.274,4.61,0.369,0.34,0.257,2,4.452,0.0,7.24,32.23
2022-02-25,19.9,2.56,0.192,9.39,1.409,0.89,1.067,6.05,0.091,2.86,0.286,5.62,0.45,0.2,0.151,2,3.645,0.0,7.24,26.39
2022-02-26,23.6,2.69,0.202,9.43,1.415,0.79,0.949,6.46,0.097,4.71,0.471,1.96,0.157,0.32,0.24,2,3.53,0.0,7.24,25.56
2022-02-27,17.3,5.35,0.401,10.1,1.515,0.71,0.85,6.1,0.091,3.67,0.367,1.74,0.139,0.22,0.165,2,3.529,0.0,7.24,25.55
2022-02-28,22.7,3.47,0.26,9.46,1.418,1.46,1.751,5.78,0.087,2.51,0.251,5.25,0.42,0.23,0.173,2,4.361,0.0,7.24,31.57
2022-03-01,32.2,7.43,0.557,11.58,1.737,1.74,2.085,5.78,0.087,1.43,0.143,3.22,0.258,0.47,0.351,3,5.217,0.0,6.09,31.77
2022-03-02,34.2,9.09,0.681,11.97,1.796,1.84,2.208,5.75,0.086,2.65,0.265,5.53,0.443,0.37,0.278,3,5.757,0.0,6.09,35.06
2022-03-03,33.1,6.29,0.472,11.74,1.761,1.72,2.059,4.16,0.062,1.89,0.189,4.69,0.376,0.34,0.256,3,5.175,0.0,6.09,31.52
2022-03-04,26.8,2.19,0.164,11.53,1.729,0.94,1.133,4.36,0.065,1.28,0.128,3.01,0.241,0.23,0.17,3,3.631,0.0,6.09,22.11
2022-03-05,30.0,8.23,0.617,8.4,1.26,1.41,1.691,2.86,0.043,2.61,0.261,1.18,0.095,0.2,0.153,3,4.119,0.0,6.09,25.08
2022-03-06,33.2,8.63,0.647,11.5,1.725,1.81,2.168,2.75,0.041,2.86,0.286,1.48,0.118,0.49,0.365,3,5.351,0.0,6.09,32.59
2022-03-07,29.9,5.48,0.411,10.93,1.639,0.94,1.127,3.19,0.048,1.91,0.191,3.21,0.257,0.44,0.33,3,4.003,0.0,6.09,24.38
2022-03-08,32.5,5.46,0.409,10.9,1.635,1.53,1.841,5.82,0.087,1.39,0.139,5.65,0.452,0.44,0.332,3,4.896,0.0,6.09,29.82
2022-03-09,33.6,9.81,0.736,9.91,1.487,1.86,2.236,3.48,0.052,1.37,0.137,4.33,0.346,0.25,0.187,3,5.181,0.0,6.09,31.55
2022-03-10,31.9,9.89,0.742,8.38,1.258,1.79,2.154,4.51,0.068,2.08,0.208,4.99,0.399,0.23,0.176,3,5.003,0.0,6.09,30.47
2022-03-11,29.5,7.33,0.55,9.15,1.372,1.44,1.728,5.05,0.076,2.95,0.295,3.11,0.249,0.29,0.214,3,4.484,0.0,6.09,27.31
2022-03-12,30.3,5.17,0.388,8.04,1.207,1.62,1.945,4.72,0.071,2.69,0.269,1.51,0.121,0.47,0.35,3,4.351,0.0,6.09,26.5
2022-03-13,28.9,8.16,0.612,9.58,1.437,0.87,1.047,3.82,0.057,2.53,0.253,1.63,0.131,0.31,0.232,3,3.769,0.0,6.09,22.95
2022-03-14,31.5,9.11,0.684,11.03,1.654,1.81,2.166,3.46,0.052,1.42,0.142,5.33,0.426,0.35,0.259,3,5.383,0.0,6.09,32.78
2022-03-15,30.0,5.35,0.401,8.78,1.317,0.67,0.798,5.11,0.077,1.46,0.146,4.58,0.366,0.34,0.252,3,3.357,0.0,6.09,20.44
2022-03-16,33.7,7.48,0.561,11.51,1.726,1.93,2.321,3.8,0.057,1.03,0.103,4.28,0.342,0.38,0.286,3,5.397,0.0,6.09,32.87
2022-03-17,33.9,7.35,0.551,10.61,1.591,1.58,1.892,4.59,0.069,1.37,0.137,5.25,0.42,0.3,0.226,3,4.886,0.0,6.09,29.76
2022-03-18,31.3,8.26,0.619,8.19,1.229,1.7,2.045,4.82,0.072,1.45,0.145,5.39,0.431,0.39,0.292,3,4.833,0.0,6.09,29.43
2022-03-19,31.8,7.53,0.564,9.41,1.412,1.74,2.089,4.39,0.066,3.42,0.342,1.7,0.136,0.33,0.248,3,4.857,0.0,6.09,29.58
2022-03-20,32.3,5.21,0.391,8.86,1.328,1.5,1.803,3.2,0.048,4.25,0.425,1.79,0.144,0.26,0.196,3,4.335,0.0,6.09,26.4
2022-03-21,37.2,9.75,0.732,10.01,1.501,1.96,2.35,4.83,0.072,2.44,0.244,3.26,0.26,0.27,0.199,3,5.36,0.0,6.09,32.64
2022-03-22,31.8,4.05,0.304,10.86,1.63,1.67,2.007,5.15,0.077,1.68,0.168,5.46,0.437,0.24,0.179,3,4.801,0.0,6.09,29.24
2022-03-23,36.8,5.04,0.378,9.36,1.405,1.7,2.045,3.39,0.051,2.53,0.253,3.29,0.263,0.31,0.229,3,4.624,0.0,6.09,28.16
2022-03-24,31.7,9.02,0.677,8.27,1.24,1.97,2.365,5.95,0.089,1.18,0.118,3.87,0.31,0.31,0.234,3,5.033,0.0,6.09,30.65
2022-03-25,33.9,8.66,0.649,10.38,1.558,1.82,2.187,5.03,0.075,1.24,0.124,5.5,0.44,0.41,0.309,3,5.341,0.0,6.09,32.53
2022-03-26,30.8,7.46,0.56,11.56,1.734,1.85,2.22,2.81,0.042,3.29,0.329,1.49,0.12,0.22,0.162,3,5.167,0.0,6.09,31.47
2022-03-27,27.1,5.82,0.436,8.51,1.277,1.2,1.437,4.02,0.06,2.08,0.208,1.92,0.154,0.37,0.274,3,3.847,0.0,6.09,23.43
2022-03-28,34.6,7.15,0.536,8.92,1.337,1.56,1.873,3.45,0.052,1.51,0.151,4.52,0.362,0.49,0.367,3,4.678,0.0,6.09,28.49
2022-03-29,32.6,7.45,0.559,11.56,1.734,1.83,2.191,3.9,0.059,2.71,0.271,4.41,0.353,0.46,0.345,3,5.511,0.0,6.09,33.56
2022-03-30,34.0,5.75,0.431,8.52,1.277,1.93,2.313,4.35,0.065,2.78,0.278,5.81,0.465,0.22,0.162,3,4.992,0.0,6.09,30.4
2022-03-31,31.0,7.01,0.525,9.5,1.425,1.81,2.176,5.17,0.078,1.56,0.156,4.67,0.374,0.41,0.309,3,5.043,0.0,6.09,30.71
2022-04-01,29.1,4.81,0.36,11.26,1.688,1.11,1.327,5.8,0.087,1.68,0.168,3.32,0.266,0.35,0.264,4,4.161,0.0,6.25,26.01
2022-04-02,31.3,4.51,0.339,11.88,1.782,1.52,1.823,5.01,0.075,3.58,0.358,1.37,0.109,0.22,0.165,4,4.651,0.0,6.25,29.07
2022-04-03,27.9,4.49,0.337,10.34,1.551,0.78,0.937,5.64,0.085,2.91,0.291,1.45,0.116,0.3,0.221,4,3.538,0.0,6.25,22.11
2022-04-04,32.6,4.6,0.345,11.73,1.759,1.69,2.025,2.32,0.035,1.77,0.177,4.8,0.384,0.35,0.266,4,4.991,0.0,6.25,31.19
2022-04-05,30.8,8.17,0.613,8.22,1.233,1.64,1.971,5.28,0.079,1.16,0.116,5.57,0.445,0.23,0.171,4,4.628,0.0,6.25,28.92
2022-04-06,30.3,9.01,0.676,9.44,1.416,1.81,2.167,2.61,0.039,1.13,0.113,3.65,0.292,0.24,0.179,4,4.882,0.0,6.25,30.51
2022-04-07,26.7,3.25,0.244,10.06,1.509,1.09,1.307,5.16,0.077,2.31,0.231,4.83,0.386,0.26,0.199,4,3.952,0.0,6.25,24.7
2022-04-08,29.7,6.84,0.513,9.66,1.449,1.34,1.611,2.92,0.044,1.01,0.101,4.95,0.396,0.26,0.196,4,4.309,0.0,6.25,26.93
2022-04-09,31.0,9.34,0.701,11.44,1.715,1.54,1.846,2.43,0.036,3.49,0.349,1.61,0.129,0.28,0.212,4,4.988,0.0,6.25,31.18
2022-04-10,32.2,8.3,0.623,10.38,1.557,1.66,1.995,2.1,0.032,4.25,0.425,1.21,0.097,0.45,0.338,4,5.066,0.0,6.25,31.66
2022-04-11,30.0,6.52,0.489,10.31,1.546,1.37,1.648,5.45,0.082,1.74,0.174,3.63,0.29,0.43,0.324,4,4.554,0.0,6.25,28.46
2022-04-12,33.0,6.6,0.495,8.77,1.315,1.95,2.343,2.79,0.042,1.05,0.105,3.06,0.245,0.39,0.29,4,4.835,0.0,6.25,30.22
2022-04-13,31.5,7.97,0.598,9.24,1.387,1.66,1.992,3.36,0.05,2.36,0.236,3.17,0.254,0.48,0.359,4,4.876,0.0,6.25,30.48
2022-04-14,35.5,5.34,0.4,12.0,1.8,1.59,1.903,5.09,0.076,1.45,0.145,3.24,0.259,0.46,0.347,4,4.93,0.0,6.25,30.81
2022-04-15,33.2,9.15,0.686,9.61,1.442,1.85,2.221,4.23,0.063,2.71,0.271,3.95,0.316,0.36,0.268,4,5.267,0.0,6.25,32.92
2022-04-16,30.7,6.91,0.518,9.42,1.412,1.95,2.335,2.66,0.04,2.45,0.245,1.58,0.126,0.4,0.298,4,4.975,0.0,6.25,31.09
2022-04-17,31.7,5.17,0.388,9.56,1.434,1.97,2.368,2.99,0.045,4.01,0.401,1.74,0.139,0.33,0.251,4,5.025,0.0,6.25,31.41
2022-04-18,29.1,9.63,0.722,10.95,1.642,0.96,1.15,4.28,0.064,2.39,0.239,4.78,0.382,0.46,0.348,4,4.546,0.0,6.25,28.41
2022-04-19,29.8,6.14,0.461,9.2,1.38,0.71,0.857,2.15,0.032,1.09,0.109,5.61,0.449,0.4,0.303,4,3.589,0.0,6.25,22.43
2022-04-20,29.6,7.96,0.597,10.46,1.569,1.35,1.619,3.92,0.059,2.74,0.274,4.08,0.326,0.48,0.359,4,4.803,0.0,6.25,30.02
2022-04-21,31.8,8.19,0.614,9.03,1.354,1.78,2.138,4.13,0.062,1.28,0.128,4.77,0.382,0.29,0.221,4,4.899,0.0,6.25,30.62
2022-04-22,29.1,4.31,0.324,11.79,1.769,1.14,1.37,5.51,0.083,2.35,0.235,4.07,0.326,0.35,0.265,4,4.371,0.0,6.25,27.32
2022-04-23,31.1,8.05,0.604,11.84,1.776,1.63,1.952,5.5,0.082,4.77,0.477,1.67,0.134,0.48,0.36,4,5.385,0.0,6.25,33.66
2022-04-24,30.2,6.39,0.479,11.81,1.772,1.85,2.222,2.17,0.033,4.72,0.472,1.48,0.119,0.34,0.254,4,5.349,0.0,6.25,33.43
2022-04-25,34.1,7.4,0.555,8.6,1.29,1.73,2.081,5.32,0.08,1.03,0.103,3.82,0.306,0.2,0.151,4,4.565,0.0,6.25,28.53
2022-04-26,35.0,6.49,0.487,10.91,1.637,1.9,2.279,5.78,0.087,2.22,0.222,3.76,0.301,0.48,0.358,4,5.371,0.0,6.25,33.57
2022-04-27,35.0,8.65,0.649,10.3,1.545,1.85,2.217,5.7,0.085,2.42,0.242,4.11,0.328,0.41,0.31,4,5.378,0.0,6.25,33.61
2022-04-28,30.8,4.24,0.318,9.55,1.432,1.7,2.044,2.67,0.04,1.05,0.105,3.4,0.272,0.4,0.297,4,4.508,0.0,6.25,28.18
2022-04-29,35.4,8.81,0.661,11.95,1.793,1.67,2.008,4.4,0.066,2.87,0.287,3.5,0.28,0.42,0.311,4,5.407,0.0,6.25,33.79
2022-04-30,33.8,8.53,0.64,8.36,1.253,1.93,2.317,5.25,0.079,2.1,0.21,1.09,0.087,0.21,0.161,4,4.747,0.0,6.25,29.67
2022-05-01,35.0,6.01,0.451,10.04,1.506,1.77,2.119,3.07,0.046,4.73,0.473,1.37,0.109,0.21,0.16,5,4.865,0.0,7.19,34.98
2022-05-02,33.1,5.8,0.435,10.12,1.519,1.7,2.045,3.1,0.046,1.26,0.126,5.46,0.437,0.5,0.374,5,4.982,0.0,7.19,35.82
2022-05-03,32.9,5.98,0.448,9.53,1.429,1.81,2.171,4.87,0.073,1.78,0.178,5.71,0.457,0.37,0.276,5,5.033,0.0,7.19,36.19
2022-05-04,33.2,6.7,0.503,10.59,1.588,1.98,2.372,5.18,0.078,1.08,0.108,4.0,0.32,0.34,0.256,5,5.224,0.0,7.19,37.56
2022-05-05,32.3,5.89,0.442,10.8,1.62,1.91,2.296,4.93,0.074,2.98,0.298,3.82,0.305,0.46,0.347,5,5.381,0.0,7.19,38.69
2022-05-06,30.2,8.6,0.645,9.45,1.417,1.87,2.24,2.42,0.036,2.58,0.258,4.6,0.368,0.29,0.216,5,5.18,0.0,7.19,37.24
2022-05-07,31.3,7.93,0.595,10.57,1.585,1.6,1.926,2.12,0.032,3.3,0.33,1.57,0.126,0.46,0.347,5,4.94,0.0,7.19,35.52
2022-05-08,33.4,9.57,0.718,10.12,1.517,1.88,2.252,3.76,0.056,4.24,0.424,1.2,0.096,0.31,0.233,5,5.297,0.0,7.19,38.09
2022-05-09,29.7,7.81,0.585,8.07,1.211,1.22,1.467,5.34,0.08,1.8,0.18,4.34,0.348,0.46,0.342,5,4.212,0.0,7.19,30.28
2022-05-10,30.6,8.65,0.649,9.15,1.373,1.66,1.994,4.72,0.071,2.13,0.213,3.49,0.279,0.29,0.22,5,4.798,0.0,7.19,34.5
2022-05-11,34.9,9.4,0.705,10.75,1.613,1.99,2.392,5.07,0.076,2.88,0.288,3.65,0.292,0.43,0.324,5,5.689,0.0,7.19,40.9
2022-05-12,32.9,4.12,0.309,10.68,1.602,1.73,2.082,3.39,0.051,2.72,0.272,5.56,0.445,0.21,0.155,5,4.916,0.0,7.19,35.35
2022-05-13,32.8,7.66,0.574,9.47,1.421,1.71,2.049,5.33,0.08,1.62,0.162,5.83,0.466,0.25,0.19,5,4.943,0.0,7.19,35.54
2022-05-14,38.4,7.98,0.598,10.69,1.603,1.63,1.951,3.3,0.049,4.5,0.45,1.76,0.141,0.3,0.224,5,5.018,0.0,7.19,36.08
2022-05-15,31.5,7.2,0.54,8.25,1.237,1.6,1.925,3.94,0.059,2.26,0.226,1.84,0.147,0.42,0.312,5,4.446,0.0,7.19,31.97
2022-05-16,31.1,9.66,0.725,10.77,1.616,1.97,2.364,4.22,0.063,2.2,0.22,5.93,0.474,0.39,0.294,5,5.757,0.0,7.19,41.39
2022-05-17,34.2,4.18,0.314,10.9,1.634,1.95,2.343,5.18,0.078,2.17,0.217,5.01,0.401,0.5,0.373,5,5.36,0.0,7.19,38.54
2022-05-18,32.4,4.54,0.341,10.67,1.6,1.64,1.97,4.56,0.068,2.22,0.222,3.46,0.277,0.26,0.197,5,4.674,0.0,7.19,33.61
2022-05-19,34.9,7.73,0.58,8.51,1.277,1.63,1.959,5.34,0.08,1.65,0.165,4.46,0.357,0.48,0.362,5,4.78,0.0,7.19,34.37
2022-05-20,28.7,5.36,0.402,9.56,1.434,1.11,1.328,5.02,0.075,2.8,0.28,5.75,0.46,0.43,0.325,5,4.304,0.0,7.19,30.95
2022-05-21,32.8,5.37,0.403,8.1,1.215,1.69,2.03,2.57,0.038,4.13,0.413,1.66,0.133,0.21,0.16,5,4.392,0.0,7.19,31.58
2022-05-22,34.0,9.02,0.676,8.99,1.349,1.72,2.059,4.67,0.07,3.29,0.329,1.44,0.115,0.22,0.165,5,4.764,0.0,7.19,34.25
2022-05-23,31.5,6.41,0.481,11.06,1.659,1.96,2.349,3.65,0.055,1.85,0.185,5.11,0.409,0.48,0.362,5,5.499,0.0,7.19,39.54
2022-05-24,30.7,5.6,0.42,9.76,1.464,1.9,2.278,4.44,0.067,1.22,0.122,4.88,0.391,0.26,0.192,5,4.933,0.0,7.19,35.47
2022-05-25,31.0,7.06,0.53,10.12,1.517,1.94,2.326,3.85,0.058,1.56,0.156,3.69,0.295,0.46,0.347,5,5.229,0.0,7.19,37.6
2022-05-26,30.0,5.03,0.377,9.7,1.456,0.69,0.825,5.09,0.076,1.95,0.195,4.05,0.324,0.31,0.231,5,3.484,0.0,7.19,25.05
2022-05-27,29.9,9.11,0.683,10.22,1.532,1.22,1.461,5.59,0.084,2.8,0.28,3.99,0.319,0.49,0.364,5,4.725,0.0,7.19,33.97
2022-05-28,31.8,4.15,0.311,9.51,1.426,1.95,2.337,3.1,0.046,2.82,0.282,1.3,0.104,0.38,0.288,5,4.795,0.0,7.19,34.48
2022-05-29,34.3,6.63,0.497,10.91,1.636,1.95,2.337,4.7,0.07,2.61,0.261,1.93,0.155,0.28,0.21,5,5.166,0.0,7.19,37.14
2022-05-30,31.7,4.9,0.367,8.36,1.254,1.78,2.138,2.46,0.037,1.28,0.128,3.9,0.312,0.28,0.213,5,4.449,0.0,7.19,31.99
2022-05-31,31.5,7.63,0.572,11.27,1.69,1.88,2.257,3.05,0.046,1.49,0.149,5.9,0.472,0.2,0.152,5,5.337,0.0,7.19,38.37
2022-06-01,28.7,9.28,0.696,8.8,1.32,1.45,1.737,3.37,0.051,1.88,0.188,5.12,0.41,0.38,0.282,6,4.683,0.0,6.0,28.1
2022-06-02,26.6,3.27,0.245,10.22,1.532,1.23,1.477,2.17,0.033,1.02,0.102,4.37,0.35,0.2,0.15,6,3.889,0.0,6.0,23.33
2022-06-03,26.5,4.66,0.349,8.86,1.328,0.93,1.119,2.79,0.042,2.1,0.21,3.35,0.268,0.18,0.131,6,3.448,0.0,6.0,20.69
2022-06-04,24.8,2.2,0.165,11.82,1.773,0.64,0.771,4.83,0.073,2.2,0.22,1.11,0.089,0.29,0.215,6,3.305,0.0,6.0,19.83
2022-06-05,28.3,6.79,0.509,11.81,1.771,1.44,1.734,5.12,0.077,3.81,0.381,1.45,0.116,0.31,0.23,6,4.818,0.0,6.0,28.91
2022-06-06,26.9,5.79,0.434,10.41,1.562,1.08,1.295,2.93,0.044,1.09,0.109,5.84,0.467,0.24,0.182,6,4.092,0.0,6.0,24.55
2022-06-07,27.9,3.77,0.283,8.46,1.269,1.34,1.604,2.11,0.032,2.67,0.267,3.42,0.274,0.37,0.28,6,4.008,0.0,6.0,24.05
2022-06-08,25.8,4.92,0.369,8.66,1.299,1.07,1.279,3.25,0.049,1.36,0.136,5.58,0.446,0.26,0.197,6,3.774,0.0,6.0,22.64
2022-06-09,31.0,6.39,0.479,8.68,1.302,1.69,2.03,5.49,0.082,1.73,0.173,5.85,0.468,0.48,0.363,6,4.897,0.0,6.0,29.38
2022-06-10,28.1,4.87,0.365,8.71,1.306,1.36,1.635,3.57,0.054,1.01,0.101,3.82,0.306,0.38,0.284,6,4.051,0.0,6.0,24.31
2022-06-11,30.5,8.8,0.66,8.53,1.28,1.56,1.866,5.69,0.085,4.25,0.425,1.59,0.127,0.43,0.323,6,4.767,0.0,6.0,28.6
2022-06-12,30.6,6.57,0.493,11.03,1.655,1.69,2.023,2.98,0.045,4.19,0.419,1.42,0.114,0.49,0.371,6,5.119,0.0,6.0,30.71
2022-06-13,26.7,3.4,0.255,11.69,1.753,1.43,1.72,2.97,0.045,2.6,0.26,4.3,0.344,0.38,0.286,6,4.661,0.0,6.0,27.97
2022-06-14,29.1,6.7,0.503,10.98,1.647,0.97,1.16,2.91,0.044,1.4,0.14,4.28,0.342,0.43,0.32,6,4.155,0.0,6.0,24.93
2022-06-15,24.9,4.42,0.332,10.75,1.613,0.78,0.939,3.93,0.059,1.09,0.109,5.45,0.436,0.4,0.298,6,3.786,0.0,6.0,22.72
2022-06-16,26.1,3.63,0.272,8.04,1.207,0.67,0.804,4.61,0.069,2.22,0.222,5.36,0.429,0.23,0.171,6,3.174,0.0,6.0,19.04
2022-06-17,24.2,5.05,0.379,10.75,1.613,0.82,0.987,4.18,0.063,1.29,0.129,4.36,0.349,0.37,0.28,6,3.8,0.0,6.0,22.8
2022-06-18,26.8,3.68,0.276,11.36,1.704,1.09,1.308,2.77,0.042,3.74,0.374,1.51,0.12,0.26,0.196,6,4.021,0.0,6.0,24.13
2022-06-19,22.5,2.48,0.186,9.67,1.45,0.57,0.687,4.4,0.066,3.25,0.325,1.31,0.104,0.38,0.287,6,3.106,0.0,6.0,18.64
2022-06-20,27.4,3.5,0.263,11.03,1.655,1.03,1.236,4.82,0.072,1.52,0.152,5.83,0.466,0.29,0.219,6,4.063,0.0,6.0,24.38
2022-06-21,29.8,8.99,0.674,9.46,1.419,0.6,0.72,4.69,0.07,1.02,0.102,4.43,0.354,0.26,0.193,6,3.533,0.0,6.0,21.2
2022-06-22,28.6,7.76,0.582,11.92,1.788,0.96,1.157,5.27,0.079,2.02,0.202,4.49,0.359,0.48,0.359,6,4.526,0.0,6.0,27.16
2022-06-23,27.0,5.56,0.417,11.14,1.671,0.8,0.956,4.18,0.063,1.45,0.145,4.33,0.347,0.28,0.211,6,3.809,0.0,6.0,22.85
2022-06-24,26.6,5.33,0.399,11.58,1.738,0.91,1.098,2.07,0.031,2.72,0.272,3.52,0.282,0.31,0.235,6,4.055,0.0,6.0,24.33
2022-06-25,26.4,2.1,0.157,9.6,1.44,1.49,1.783,2.4,0.036,3.27,0.327,1.31,0.105,0.38,0.284,6,4.132,0.0,6.0,24.79
2022-06-26,29.5,9.22,0.691,8.95,1.343,0.58,0.697,4.51,0.068,3.01,0.301,1.67,0.134,0.21,0.157,6,3.391,0.0,6.0,20.35
2022-06-27,28.8,4.8,0.36,10.75,1.612,0.71,0.855,5.43,0.081,1.12,0.112,3.65,0.292,0.5,0.375,6,3.686,0.0,6.0,22.12
2022-06-28,24.7,3.73,0.28,10.81,1.622,0.68,0.819,4.44,0.067,2.45,0.245,3.94,0.315,0.36,0.27,6,3.619,0.0,6.0,21.71
2022-06-29,23.9,4.41,0.331,9.56,1.433,1.06,1.269,6.31,0.095,1.33,0.133,4.21,0.337,0.25,0.187,6,3.785,0.0,6.0,22.71
2022-06-30,26.6,3.6,0.27,11.04,1.657,0.98,1.179,5.76,0.086,1.59,0.159,4.25,0.34,0.35,0.263,6,3.954,0.0,6.0,23.72
2022-07-01,28.4,7.28,0.546,10.19,1.528,0.55,0.664,3.59,0.054,1.54,0.154,6.0,0.48,0.29,0.219,7,3.645,0.0,6.42,23.4
2022-07-02,31.1,9.31,0.698,10.7,1.606,1.67,2.005,4.17,0.063,4.52,0.452,1.88,0.151,0.25,0.186,7,5.16,0.0,6.42,33.13
2022-07-03,30.4,6.04,0.453,9.34,1.401,1.52,1.825,4.39,0.066,4.56,0.456,1.38,0.111,0.42,0.317,7,4.629,0.0,6.42,29.72
2022-07-04,29.2,7.77,0.582,9.5,1.425,0.64,0.769,4.84,0.073,2.71,0.271,5.06,0.405,0.21,0.154,7,3.679,0.0,6.42,23.62
2022-07-05,24.2,2.86,0.215,8.28,1.242,1.07,1.284,5.03,0.075,1.22,0.122,5.52,0.441,0.3,0.223,7,3.603,0.0,6.42,23.13
2022-07-06,25.2,4.76,0.357,11.89,1.783,0.58,0.7,5.6,0.084,1.25,0.125,4.18,0.334,0.37,0.274,7,3.658,0.0,6.42,23.48
2022-07-07,22.2,5.63,0.422,10.03,1.504,1.09,1.313,6.83,0.102,2.67,0.267,3.36,0.269,0.36,0.267,7,4.144,0.0,6.42,26.6
2022-07-08,27.9,3.93,0.294,9.8,1.47,0.92,1.109,4.04,0.061,2.89,0.289,4.64,0.372,0.39,0.292,7,3.886,0.0,6.42,24.95
2022-07-09,27.8,2.72,0.204,10.9,1.634,1.31,1.575,4.72,0.071,3.82,0.382,1.56,0.125,0.37,0.276,7,4.267,0.0,6.42,27.39
2022-07-10,26.0,5.29,0.396,8.49,1.273,1.35,1.618,3.66,0.055,2.76,0.276,1.87,0.15,0.27,0.202,7,3.971,0.0,6.42,25.49
2022-07-11,30.3,8.85,0.664,9.05,1.358,1.5,1.802,3.98,0.06,1.2,0.12,5.26,0.421,0.28,0.212,7,4.637,0.0,6.42,29.77
2022-07-12,25.0,3.77,0.283,8.35,1.252,0.79,0.944,5.13,0.077,1.3,0.13,4.94,0.395,0.38,0.286,7,3.368,0.0,6.42,21.62
2022-07-13,28.7,8.08,0.606,11.24,1.687,0.61,0.731,3.0,0.045,2.79,0.279,5.15,0.412,0.39,0.294,7,4.053,0.0,6.42,26.02
2022-07-14,27.8,4.66,0.349,9.66,1.449,0.54,0.653,5.14,0.077,2.36,0.236,4.42,0.353,0.38,0.283,7,3.4,0.0,6.42,21.83
2022-07-15,27.7,3.34,0.251,9.18,1.377,1.37,1.647,5.19,0.078,2.03,0.203,3.39,0.271,0.22,0.165,7,3.992,0.0,6.42,25.63
2022-07-16,28.4,7.94,0.595,9.54,1.431,1.34,1.604,5.8,0.087,4.42,0.442,1.38,0.11,0.44,0.327,7,4.596,0.0,6.42,29.51
2022-07-17,25.6,3.41,0.255,8.67,1.3,0.53,0.64,3.54,0.053,4.71,0.471,1.24,0.099,0.22,0.163,7,2.982,0.0,6.42,19.14
2022-07-18,26.4,5.88,0.441,8.1,1.215,1.29,1.543,3.29,0.049,1.07,0.107,5.75,0.46,0.2,0.152,7,3.968,0.0,6.42,25.47
2022-07-19,28.4,7.31,0.548,9.1,1.364,0.57,0.678,2.2,0.033,1.23,0.123,3.21,0.257,0.43,0.321,7,3.325,0.0,6.42,21.35
2022-07-20,27.3,3.94,0.296,9.37,1.406,0.92,1.102,5.72,0.086,2.82,0.282,5.15,0.412,0.37,0.28,7,3.863,0.0,6.42,24.8
